,,,,,,pause
sw2533A-ms98-a-0046,B.74,278.83625,278.96625,go,0.13,
sw2533A-ms98-a-0046,B.74,278.96625,279.06625,then,0.1,
sw2533A-ms98-a-0046,B.74,279.06625,279.17625,my,0.11,
sw2533A-ms98-a-0046,B.74,279.17625,279.53625,father,0.36,
sw2533A-ms98-a-0046,B.74,279.53625,279.69625,got,0.16,
sw2533A-ms98-a-0046,B.74,279.69625,279.85625,us,0.16,
sw2533A-ms98-a-0046,B.74,279.85625,279.96625,some,0.11,
sw2533A-ms98-a-0046,B.74,279.96625,280.44625,tickets,0.48,
sw2533B-ms98-a-0065,A.75,280.257,280.507,[silence],0.25,4
sw2533A-ms98-a-0046,B.76,280.44625,280.71625,[silence],0.27,4
sw2533B-ms98-a-0065,A.75,280.507,280.913,Uh-huh,0.406,
sw2533A-ms98-a-0046,B.76,280.71625,280.93625,so,0.22,
sw2533B-ms98-a-0065,A.77,280.913,281.319,[silence],0.406,4
sw2533A-ms98-a-0046,B.76,280.93625,281.09625,my,0.16,
sw2533A-ms98-a-0046,B.76,281.09625,281.51625,brother's,0.42,
sw2533B-ms98-a-0066,A.77,281.319,286.65225,[silence],5.33325,4
sw2533A-ms98-a-0046,B.76,281.51625,281.77625,wife,0.26,
sw2533A-ms98-a-0046,B.76,281.77625,282.03625,and,0.26,
sw2533A-ms98-a-0046,B.76,282.03625,282.43625,[silence],0.4,2
sw2533A-ms98-a-0046,B.76,282.43625,282.57625,my,0.14,
sw2533A-ms98-a-0046,B.76,282.57625,282.90625,husband,0.33,
sw2533A-ms98-a-0046,B.76,282.90625,283.047875,and,0.141625,
sw2533A-ms98-a-0046,B.76,283.047875,283.17975,I,0.131875,
sw2533A-ms98-a-0046,B.76,283.17975,283.515875,went,0.336125,
sw2533A-ms98-a-0046,B.76,283.515875,284.01675,[silence],0.500875,2
sw2533A-ms98-a-0046,B.76,284.01675,284.29625,Last,0.2795,
sw2533A-ms98-a-0046,B.76,284.29625,284.40625,year,0.11,
sw2533A-ms98-a-0046,B.76,284.40625,284.48625,we,0.08,
sw2533A-ms98-a-0046,B.76,284.48625,284.75625,wanted,0.27,
sw2533A-ms98-a-0046,B.76,284.75625,284.81625,to,0.06,
sw2533A-ms98-a-0046,B.76,284.81625,285.07625,show,0.26,
sw2533A-ms98-a-0046,B.76,285.07625,285.25625,my,0.18,
sw2533A-ms98-a-0046,B.76,285.25625,285.61625,husband,0.36,
sw2533A-ms98-a-0046,B.76,285.61625,285.73625,what,0.12,
sw2533A-ms98-a-0046,B.76,285.73625,285.79625,a,0.06,
sw2533A-ms98-a-0046,B.76,285.79625,286.20625,baseball,0.41,
sw2533A-ms98-a-0046,B.76,286.20625,286.42625,game,0.22,
sw2533A-ms98-a-0046,B.76,286.42625,286.78625,was,0.36,
sw2533B-ms98-a-0067,A.77,286.65225,287.02225,[silence],0.37,4
sw2533A-ms98-a-0046,B.76,286.78625,287.323875,because,0.537625,
sw2533B-ms98-a-0067,A.77,287.02225,287.38225,Uh-huh,0.36,
sw2533A-ms98-a-0046,B.78,287.323875,287.685375,[silence],0.3615,4
sw2533B-ms98-a-0067,A.79,287.38225,287.76325,[silence],0.381,4
sw2533A-ms98-a-0046,B.78,287.685375,287.82625,you,0.140875,
sw2533B-ms98-a-0068,A.79,287.76325,304.995875,[silence],17.232625,4
sw2533A-ms98-a-0046,B.78,287.82625,287.88625,know,0.06,
sw2533A-ms98-a-0046,B.78,287.88625,288.21625,being,0.33,
sw2533A-ms98-a-0046,B.78,288.21625,288.29625,a,0.08,
sw2533A-ms98-a-0046,B.78,288.29625,288.54625,non-American,0.25,
sw2533A-ms98-a-0046,B.78,288.54625,289.20625,+++,0.66,
sw2533A-ms98-a-0046,B.78,289.20625,289.369125,[silence],0.162875,2
sw2533A-ms98-a-0047,B.78,289.369125,289.679125,[silence],0.31,2
sw2533A-ms98-a-0047,B.78,289.679125,289.839125,you,0.16,
sw2533A-ms98-a-0047,B.78,289.839125,289.979125,want,0.14,
sw2533A-ms98-a-0047,B.78,289.979125,290.039125,to,0.06,
sw2533A-ms98-a-0047,B.78,290.039125,290.159125,see,0.12,
sw2533A-ms98-a-0047,B.78,290.159125,290.299125,what,0.14,
sw2533A-ms98-a-0047,B.78,290.299125,290.339125,a,0.04,
sw2533A-ms98-a-0047,B.78,290.339125,290.689125,baseball,0.35,
sw2533A-ms98-a-0047,B.78,290.689125,290.899125,game,0.21,
sw2533A-ms98-a-0047,B.78,290.899125,291.029125,is,0.13,
sw2533A-ms98-a-0047,B.78,291.029125,291.259125,like,0.23,
sw2533A-ms98-a-0047,B.78,291.259125,291.729125,[silence],0.47,2
sw2533A-ms98-a-0047,B.78,291.729125,291.829125,And,0.1,
sw2533A-ms98-a-0047,B.78,291.829125,291.909125,he,0.08,
sw2533A-ms98-a-0047,B.78,291.909125,292.399125,describes,0.49,
sw2533A-ms98-a-0047,B.78,292.399125,292.499125,it,0.1,
sw2533A-ms98-a-0047,B.78,292.499125,292.731625,as,0.2325,
sw2533A-ms98-a-0047,B.78,292.731625,293.078125,[silence],0.3465,2
sw2533A-ms98-a-0047,B.78,293.078125,293.169125,you,0.091,
sw2533A-ms98-a-0047,B.78,293.169125,293.379125,sit,0.21,
sw2533A-ms98-a-0047,B.78,293.379125,293.559125,there,0.18,
sw2533A-ms98-a-0047,B.78,293.559125,293.659125,in,0.1,
sw2533A-ms98-a-0047,B.78,293.659125,293.709125,a,0.05,
sw2533A-ms98-a-0047,B.78,293.709125,294.069125,crowd,0.36,
sw2533A-ms98-a-0047,B.78,294.069125,294.159125,---,0.09,
sw2533A-ms98-a-0047,B.78,294.159125,294.219125,it,0.06,
sw2533A-ms98-a-0047,B.78,294.219125,294.349125,was,0.13,
sw2533A-ms98-a-0047,B.78,294.349125,294.659125,nice,0.31,
sw2533A-ms98-a-0047,B.78,294.659125,294.939125,weather,0.28,
sw2533A-ms98-a-0047,B.78,294.939125,295.069125,and,0.13,
sw2533A-ms98-a-0047,B.78,295.069125,295.329125,stuff,0.26,
sw2533A-ms98-a-0047,B.78,295.329125,295.399125,it,0.07,
sw2533A-ms98-a-0047,B.78,295.399125,295.669125,wasn't,0.27,
sw2533A-ms98-a-0047,B.78,295.669125,295.709125,a,0.04,
sw2533A-ms98-a-0047,B.78,295.709125,295.839125,real,0.13,
sw2533A-ms98-a-0047,B.78,295.839125,296.169125,problem,0.33,
sw2533A-ms98-a-0047,B.78,296.169125,296.259125,but,0.09,
sw2533A-ms98-a-0047,B.78,296.259125,296.319125,you,0.06,
sw2533A-ms98-a-0047,B.78,296.319125,296.499125,sit,0.18,
sw2533A-ms98-a-0047,B.78,296.499125,296.639125,there,0.14,
sw2533A-ms98-a-0047,B.78,296.639125,296.719125,in,0.08,
sw2533A-ms98-a-0047,B.78,296.719125,296.759125,a,0.04,
sw2533A-ms98-a-0047,B.78,296.759125,297.179125,crowd,0.42,
sw2533A-ms98-a-0047,B.78,297.179125,297.2695,[silence],0.090375,2
sw2533A-ms98-a-0048,B.78,297.2695,297.6995,[silence],0.43,2
sw2533A-ms98-a-0048,B.78,297.6995,297.9795,and,0.28,
sw2533A-ms98-a-0048,B.78,297.9795,298.2195,[silence],0.24,2
sw2533A-ms98-a-0048,B.78,298.2195,298.3495,you're,0.13,
sw2533A-ms98-a-0048,B.78,298.3495,298.6995,waiting,0.35,
sw2533A-ms98-a-0048,B.78,298.6995,298.8195,and,0.12,
sw2533A-ms98-a-0048,B.78,298.8195,299.1295,waiting,0.31,
sw2533A-ms98-a-0048,B.78,299.1295,299.2695,and,0.14,
sw2533A-ms98-a-0048,B.78,299.2695,299.5795,waiting,0.31,
sw2533A-ms98-a-0048,B.78,299.5795,299.6995,and,0.12,
sw2533A-ms98-a-0048,B.78,299.6995,299.7595,you,0.06,
sw2533A-ms98-a-0048,B.78,299.7595,299.9095,eat,0.15,
sw2533A-ms98-a-0048,B.78,299.9095,300.1195,these,0.21,
sw2533A-ms98-a-0048,B.78,300.1195,300.4495,lousy,0.33,
sw2533A-ms98-a-0048,B.78,300.4495,300.520875,the,0.071375,
sw2533A-ms98-a-0048,B.78,300.520875,300.73175,hot,0.210875,
sw2533A-ms98-a-0048,B.78,300.73175,301.1595,dogs,0.42775,
sw2533A-ms98-a-0048,B.78,301.1595,302.0815,[laughter],0.922,
sw2533A-ms98-a-0048,B.78,302.0815,303.1595,---,1.078,
sw2533A-ms98-a-0048,B.78,303.1595,303.4795,um,0.32,
sw2533A-ms98-a-0048,B.78,303.4795,303.6395,because,0.16,
sw2533A-ms98-a-0048,B.78,303.6395,303.7795,we,0.14,
sw2533A-ms98-a-0048,B.78,303.7795,303.9395,made,0.16,
sw2533A-ms98-a-0048,B.78,303.9395,304.0495,him,0.11,
sw2533A-ms98-a-0048,B.78,304.0495,304.3095,try,0.26,
sw2533A-ms98-a-0048,B.78,304.3095,304.3795,a,0.07,
sw2533A-ms98-a-0048,B.78,304.3795,304.5595,hot,0.18,
sw2533A-ms98-a-0048,B.78,304.5595,304.6095,[silence],0.05,2
sw2533A-ms98-a-0048,B.78,304.6095,304.9395,dog,0.33,
sw2533A-ms98-a-0048,B.78,304.9395,305.0395,you,0.1,
sw2533B-ms98-a-0069,A.79,304.995875,305.375875,[silence],0.38,4
sw2533A-ms98-a-0048,B.78,305.0395,305.1695,know,0.13,
sw2533A-ms98-a-0048,B.80,305.1695,305.2895,and,0.12,
sw2533A-ms98-a-0048,B.80,305.2895,305.4795,---,0.19,
sw2533B-ms98-a-0069,A.79,305.375875,305.785875,That's,0.41,
sw2533A-ms98-a-0048,B.80,305.4795,305.6195,---,0.14,
sw2533A-ms98-a-0048,B.80,305.6195,305.7895,---,0.17,
sw2533B-ms98-a-0069,A.79,305.785875,306.415875,funny,0.63,
sw2533A-ms98-a-0048,B.80,305.7895,306.4555,[silence],0.666,4
sw2533B-ms98-a-0069,A.81,306.415875,307.389,[silence],0.973125,4
sw2533A-ms98-a-0048,B.80,306.4555,306.832125,---,0.376625,
sw2533A-ms98-a-0048,B.80,306.832125,307.3095,---,0.477375,
sw2533A-ms98-a-0048,B.80,307.3095,307.72725,[silence],0.41775,4
sw2533B-ms98-a-0070,A.81,307.389,314.458625,[silence],7.069625,4
sw2533A-ms98-a-0049,B.80,307.72725,307.92725,[silence],0.2,2
sw2533A-ms98-a-0049,B.80,307.92725,308.02725,---,0.1,
sw2533A-ms98-a-0049,B.80,308.02725,308.20725,um,0.18,
sw2533A-ms98-a-0049,B.80,308.20725,308.35725,so,0.15,
sw2533A-ms98-a-0049,B.80,308.35725,308.55725,you,0.2,
sw2533A-ms98-a-0049,B.80,308.55725,308.73725,sit,0.18,
sw2533A-ms98-a-0049,B.80,308.73725,308.89725,there,0.16,
sw2533A-ms98-a-0049,B.80,308.89725,309.01725,and,0.12,
sw2533A-ms98-a-0049,B.80,309.01725,309.10725,you,0.09,
sw2533A-ms98-a-0049,B.80,309.10725,309.40725,wait,0.3,
sw2533A-ms98-a-0049,B.80,309.40725,309.58725,[silence],0.18,2
sw2533A-ms98-a-0049,B.80,309.58725,309.68725,for,0.1,
sw2533A-ms98-a-0049,B.80,309.68725,309.76725,the,0.08,
sw2533A-ms98-a-0049,B.80,309.76725,310.15725,longest,0.39,
sw2533A-ms98-a-0049,B.80,310.15725,310.39725,time,0.24,
sw2533A-ms98-a-0049,B.80,310.39725,310.61725,really,0.22,
sw2533A-ms98-a-0049,B.80,310.61725,310.98725,bored,0.37,
sw2533A-ms98-a-0049,B.80,310.98725,311.29725,[silence],0.31,2
sw2533A-ms98-a-0049,B.80,311.29725,311.38725,and,0.09,
sw2533A-ms98-a-0049,B.80,311.38725,311.48725,then,0.1,
sw2533A-ms98-a-0049,B.80,311.48725,311.58725,all,0.1,
sw2533A-ms98-a-0049,B.80,311.58725,311.67725,of,0.09,
sw2533A-ms98-a-0049,B.80,311.67725,311.72725,a,0.05,
sw2533A-ms98-a-0049,B.80,311.72725,312.01725,sudden,0.29,
sw2533A-ms98-a-0049,B.80,312.01725,312.28725,something,0.27,
sw2533A-ms98-a-0049,B.80,312.28725,312.63725,happens,0.35,
sw2533A-ms98-a-0049,B.80,312.63725,312.75725,but,0.12,
sw2533A-ms98-a-0049,B.80,312.75725,312.92725,you,0.17,
sw2533A-ms98-a-0049,B.80,312.92725,313.19725,happen,0.27,
sw2533A-ms98-a-0049,B.80,313.19725,313.33725,to,0.14,
sw2533A-ms98-a-0049,B.80,313.33725,313.52475,look,0.1875,
sw2533A-ms98-a-0049,B.80,313.52475,313.70925,the,0.1845,
sw2533A-ms98-a-0049,B.80,313.70925,313.99725,other,0.288,
sw2533A-ms98-a-0049,B.80,313.99725,314.24725,way,0.25,
sw2533A-ms98-a-0049,B.80,314.24725,314.56725,during,0.32,
sw2533B-ms98-a-0071,A.81,314.458625,314.738875,[silence],0.28025,4
sw2533A-ms98-a-0049,B.80,314.56725,314.65725,the,0.09,
sw2533A-ms98-a-0049,B.80,314.65725,315.05725,time,0.4,
sw2533B-ms98-a-0071,A.81,314.738875,315.5885,[laughter],0.849625,
sw2533A-ms98-a-0049,B.82,315.05725,316.093625,[silence],1.036375,4
sw2533B-ms98-a-0071,A.81,315.5885,315.659,[silence],0.0705,2
sw2533B-ms98-a-0072,A.81,315.659,315.979,[silence],0.32,2
sw2533B-ms98-a-0072,A.81,315.979,316.169,You,0.19,
sw2533A-ms98-a-0049,B.82,316.093625,316.362875,---,0.26925,
sw2533B-ms98-a-0072,A.81,316.169,316.589,miss,0.42,
sw2533A-ms98-a-0049,B.82,316.362875,316.71925,---,0.356375,
sw2533B-ms98-a-0072,A.81,316.589,316.699,the,0.11,
sw2533B-ms98-a-0072,A.81,316.699,316.959,whole,0.26,
sw2533A-ms98-a-0049,B.82,316.71925,317.16725,[silence],0.448,4
sw2533B-ms98-a-0072,A.81,316.959,317.459,thing,0.5,
sw2533A-ms98-a-0049,B.82,317.16725,317.4485,yeah,0.28125,
sw2533A-ms98-a-0049,B.82,317.4485,317.795,[silence],0.3465,4
sw2533B-ms98-a-0072,A.83,317.459,317.711375,[silence],0.252375,2
sw2533B-ms98-a-0073,A.83,317.711375,322.14475,[silence],4.433375,4
sw2533A-ms98-a-0049,B.82,317.795,317.94725,and,0.15225,
sw2533A-ms98-a-0049,B.82,317.94725,318.09725,so,0.15,
sw2533A-ms98-a-0049,B.82,318.09725,318.35725,you're,0.26,
sw2533A-ms98-a-0049,B.82,318.35725,318.83725,basically,0.48,
sw2533A-ms98-a-0049,B.82,318.83725,319.05725,you,0.22,
sw2533A-ms98-a-0049,B.82,319.05725,319.25725,sit,0.2,
sw2533A-ms98-a-0049,B.82,319.25725,319.53725,---,0.28,
sw2533A-ms98-a-0049,B.82,319.53725,319.697375,---,0.160125,
sw2533A-ms98-a-0049,B.82,319.697375,319.814125,there,0.11675,
sw2533A-ms98-a-0049,B.82,319.814125,319.87725,and,0.063125,
sw2533A-ms98-a-0049,B.82,319.87725,320.05725,wait,0.18,
sw2533A-ms98-a-0049,B.82,320.05725,320.11725,for,0.06,
sw2533A-ms98-a-0049,B.82,320.11725,320.30725,something,0.19,
sw2533A-ms98-a-0049,B.82,320.30725,320.69725,exciting,0.39,
sw2533A-ms98-a-0049,B.82,320.69725,320.77725,to,0.08,
sw2533A-ms98-a-0049,B.82,320.77725,321.07725,happen,0.3,
sw2533A-ms98-a-0049,B.82,321.07725,321.18725,and,0.11,
sw2533A-ms98-a-0049,B.82,321.18725,321.29725,when,0.11,
sw2533A-ms98-a-0049,B.82,321.29725,321.37725,it,0.08,
sw2533A-ms98-a-0049,B.82,321.37725,321.68725,happened,0.31,
sw2533A-ms98-a-0049,B.82,321.68725,321.75725,he,0.07,
sw2533A-ms98-a-0049,B.82,321.75725,322.05725,missed,0.3,
sw2533A-ms98-a-0049,B.82,322.05725,322.27725,it,0.22,
sw2533B-ms98-a-0074,A.83,322.14475,322.48475,[silence],0.34,4
sw2533A-ms98-a-0049,B.84,322.27725,322.718,[silence],0.44075,4
sw2533B-ms98-a-0074,A.83,322.48475,323.00475,That's,0.52,
sw2533A-ms98-a-0050,B.84,322.718,323.618,[silence],0.9,4
sw2533B-ms98-a-0074,A.83,323.00475,323.63475,funny,0.63,
sw2533A-ms98-a-0050,B.84,323.618,323.778,and,0.16,
sw2533B-ms98-a-0074,A.85,323.63475,324.543875,[silence],0.909125,4
sw2533A-ms98-a-0050,B.84,323.778,323.958,didn't,0.18,
sw2533A-ms98-a-0050,B.84,323.958,324.568,understand,0.61,
sw2533B-ms98-a-0075,A.85,324.543875,324.853875,[silence],0.31,4
sw2533A-ms98-a-0050,B.84,324.568,324.718,it,0.15,
sw2533A-ms98-a-0050,B.84,324.718,324.838,and,0.12,
sw2533A-ms98-a-0050,B.84,324.838,325.03425,it,0.19625,
sw2533B-ms98-a-0075,A.85,324.853875,325.043875,Where,0.19,
sw2533A-ms98-a-0050,B.86,325.03425,325.7705,[silence],0.73625,4
sw2533B-ms98-a-0075,A.85,325.043875,325.153875,is,0.11,
sw2533B-ms98-a-0075,A.85,325.153875,325.323875,he,0.17,
sw2533B-ms98-a-0075,A.85,325.323875,325.603875,from,0.28,
sw2533B-ms98-a-0075,A.85,325.603875,325.723875,in,0.12,
sw2533B-ms98-a-0075,A.85,325.723875,326.303875,France,0.58,
sw2533A-ms98-a-0051,B.86,325.7705,326.5305,[silence],0.76,4
sw2533B-ms98-a-0075,A.87,326.303875,327.070875,[silence],0.767,4
sw2533A-ms98-a-0051,B.86,326.5305,327.1915,Um,0.661,
sw2533B-ms98-a-0076,A.87,327.070875,328.307,[silence],1.236125,4
sw2533A-ms98-a-0051,B.86,327.1915,327.571875,[silence],0.380375,2
sw2533A-ms98-a-0051,B.86,327.571875,327.7305,he,0.158625,
sw2533A-ms98-a-0051,B.86,327.7305,327.9405,grew,0.21,
sw2533A-ms98-a-0051,B.86,327.9405,328.230625,up,0.290125,
sw2533A-ms98-a-0051,B.86,328.230625,328.2795,[silence],0.048875,2
sw2533A-ms98-a-0051,B.86,328.2795,328.4805,out,0.201,
sw2533B-ms98-a-0076,A.87,328.307,329.85925,[noise],1.55225,
sw2533A-ms98-a-0051,B.86,328.4805,328.9805,[silence],0.5,2
sw2533A-ms98-a-0051,B.86,328.9805,329.0905,well,0.11,
sw2533A-ms98-a-0051,B.86,329.0905,329.1705,he,0.08,
sw2533A-ms98-a-0051,B.86,329.1705,329.3005,grew,0.13,
sw2533A-ms98-a-0051,B.86,329.3005,329.5205,up,0.22,
sw2533A-ms98-a-0051,B.86,329.5205,329.806875,in,0.286375,
sw2533A-ms98-a-0051,B.88,329.806875,329.923625,[silence],0.11675,4
sw2533B-ms98-a-0076,A.87,329.85925,330.364875,[silence],0.505625,4
sw2533A-ms98-a-0051,B.88,329.923625,330.0905,---,0.166875,
sw2533A-ms98-a-0051,B.88,330.0905,330.4705,---,0.38,
sw2533B-ms98-a-0077,A.87,330.364875,330.664875,[silence],0.3,4
sw2533A-ms98-a-0051,B.88,330.4705,330.7205,[silence],0.25,4
sw2533B-ms98-a-0077,A.87,330.664875,331.1165,Uh-huh,0.451625,
sw2533A-ms98-a-0051,B.88,330.7205,330.9605,which,0.24,
sw2533A-ms98-a-0051,B.88,330.9605,331.31175,is,0.35125,
sw2533B-ms98-a-0077,A.89,331.1165,331.508375,[silence],0.391875,4
sw2533A-ms98-a-0051,B.88,331.31175,331.466125,[silence],0.154375,2
sw2533A-ms98-a-0051,B.88,331.466125,331.8885,the,0.422375,
sw2533B-ms98-a-0078,A.89,331.508375,335.617125,[silence],4.10875,4
sw2533A-ms98-a-0051,B.88,331.8885,332.058,[silence],0.1695,2
sw2533A-ms98-a-0051,B.88,332.058,332.2805,sort,0.2225,
sw2533A-ms98-a-0051,B.88,332.2805,332.4505,of,0.17,
sw2533A-ms98-a-0051,B.88,332.4505,332.7205,[silence],0.27,1
sw2533A-ms98-a-0051,B.88,332.7205,333.007125,O,0.286625,
sw2533A-ms98-a-0051,B.88,333.007125,333.692625,[silence],0.6855,2
sw2533A-ms98-a-0051,B.88,333.692625,333.8405,---,0.147875,
sw2533A-ms98-a-0051,B.88,333.8405,334.2405,strip,0.4,
sw2533A-ms98-a-0051,B.88,334.2405,334.4405,east,0.2,
sw2533A-ms98-a-0051,B.88,334.4405,334.5305,to,0.09,
sw2533A-ms98-a-0051,B.88,334.5305,334.8605,west,0.33,
sw2533A-ms98-a-0051,B.88,334.8605,334.9705,[silence],0.11,2
sw2533A-ms98-a-0051,B.88,334.9705,335.3405,eastern,0.37,
sw2533A-ms98-a-0051,B.88,335.3405,335.678875,part,0.338375,
sw2533B-ms98-a-0079,A.89,335.617125,335.937125,[silence],0.32,4
sw2533A-ms98-a-0051,B.88,335.678875,336.87425,[silence],1.195375,4
sw2533B-ms98-a-0079,A.89,335.937125,336.458125,Yeah,0.521,
sw2533B-ms98-a-0079,A.89,336.458125,336.864875,[silence],0.40675,1
sw2533B-ms98-a-0079,A.89,336.864875,336.97875,I,0.113875,
sw2533A-ms98-a-0051,B.88,336.87425,337.059,but,0.18475,
sw2533B-ms98-a-0079,A.89,336.97875,337.114375,have,0.135625,
sw2533A-ms98-a-0051,B.88,337.059,337.433875,that,0.374875,
sw2533B-ms98-a-0079,A.89,337.114375,337.261375,a,0.147,
sw2533B-ms98-a-0079,A.89,337.261375,337.363,[silence],0.101625,1
sw2533B-ms98-a-0079,A.89,337.363,337.447125,I,0.084125,
sw2533A-ms98-a-0051,B.90,337.433875,337.871125,[silence],0.43725,4
sw2533B-ms98-a-0079,A.89,337.447125,337.597125,had,0.15,
sw2533B-ms98-a-0079,A.89,337.597125,337.657125,a,0.06,
sw2533B-ms98-a-0079,A.89,337.657125,337.867125,friend,0.21,
sw2533B-ms98-a-0079,A.89,337.867125,337.927125,in,0.06,
sw2533A-ms98-a-0052,B.90,337.871125,339.048625,[silence],1.1775,4
sw2533B-ms98-a-0079,A.89,337.927125,338.227125,college,0.3,
sw2533B-ms98-a-0079,A.89,338.227125,338.367125,from,0.14,
sw2533B-ms98-a-0079,A.89,338.367125,338.477125,[silence],0.11,2
sw2533B-ms98-a-0079,A.89,338.477125,339.147125,Strasbourg,0.67,
sw2533A-ms98-a-0053,B.90,339.048625,339.608625,[silence],0.56,4
sw2533B-ms98-a-0079,A.91,339.147125,339.5705,[silence],0.423375,2
sw2533B-ms98-a-0080,A.91,339.5705,341.553125,[silence],1.982625,4
sw2533A-ms98-a-0053,B.90,339.608625,339.76125,Yeah,0.152625,
sw2533A-ms98-a-0053,B.90,339.76125,339.878625,he's,0.117375,
sw2533A-ms98-a-0053,B.90,339.878625,340.098625,not,0.22,
sw2533A-ms98-a-0053,B.90,340.098625,340.258625,that,0.16,
sw2533A-ms98-a-0053,B.90,340.258625,340.448625,far,0.19,
sw2533A-ms98-a-0053,B.90,340.448625,340.518625,he,0.07,
sw2533A-ms98-a-0053,B.90,340.518625,340.668625,was,0.15,
sw2533A-ms98-a-0053,B.90,340.668625,340.848625,[silence],0.18,2
sw2533A-ms98-a-0053,B.90,340.848625,341.008625,sort,0.16,
sw2533A-ms98-a-0053,B.90,341.008625,341.078625,of,0.07,
sw2533A-ms98-a-0053,B.90,341.078625,341.208625,[silence],0.13,2
sw2533A-ms98-a-0053,B.90,341.208625,341.328625,in,0.12,
sw2533A-ms98-a-0053,B.90,341.328625,341.628625,between,0.3,
sw2533B-ms98-a-0081,A.91,341.553125,341.999625,[silence],0.4465,4
sw2533A-ms98-a-0053,B.90,341.628625,342.398625,Strasbourg,0.77,
sw2533B-ms98-a-0081,A.91,341.999625,342.56425,Uh-huh,0.564625,
sw2533A-ms98-a-0053,B.92,342.398625,342.638625,and,0.24,
sw2533B-ms98-a-0081,A.93,342.56425,342.91825,[silence],0.354,4
sw2533A-ms98-a-0053,B.92,342.638625,343.09525,Paris,0.456625,
sw2533B-ms98-a-0081,A.93,342.91825,343.230125,Paris,0.311875,
sw2533A-ms98-a-0053,B.94,343.09525,343.549125,[silence],0.453875,4
sw2533B-ms98-a-0081,A.93,343.230125,343.512625,[silence],0.2825,2
sw2533B-ms98-a-0081,A.93,343.512625,343.649625,And,0.137,
sw2533A-ms98-a-0054,B.94,343.549125,348.514,[silence],4.964875,4
sw2533B-ms98-a-0081,A.93,343.649625,343.78525,my,0.135625,
sw2533B-ms98-a-0081,A.93,343.78525,344.133125,cousin,0.347875,
sw2533B-ms98-a-0081,A.93,344.133125,344.383125,lives,0.25,
sw2533B-ms98-a-0081,A.93,344.383125,344.553125,in,0.17,
sw2533B-ms98-a-0081,A.93,344.553125,345.093125,Paris,0.54,
sw2533B-ms98-a-0081,A.93,345.093125,345.323125,[silence],0.23,2
sw2533B-ms98-a-0081,A.93,345.323125,345.843125,and,0.52,
sw2533B-ms98-a-0081,A.93,345.843125,346.083125,she's,0.24,
sw2533B-ms98-a-0081,A.93,346.083125,346.263125,lived,0.18,
sw2533B-ms98-a-0081,A.93,346.263125,346.393125,there,0.13,
sw2533B-ms98-a-0081,A.93,346.393125,346.533125,for,0.14,
sw2533B-ms98-a-0081,A.93,346.533125,346.698,like,0.164875,
sw2533B-ms98-a-0081,A.93,346.698,346.956125,[silence],0.258125,2
sw2533B-ms98-a-0081,A.93,346.956125,347.449625,oh,0.4935,
sw2533B-ms98-a-0081,A.93,347.449625,347.753125,off,0.3035,
sw2533B-ms98-a-0081,A.93,347.753125,347.863125,and,0.11,
sw2533B-ms98-a-0081,A.93,347.863125,348.013125,on,0.15,
sw2533B-ms98-a-0081,A.93,348.013125,348.153125,for,0.14,
sw2533B-ms98-a-0081,A.93,348.153125,348.473125,twenty,0.32,
sw2533B-ms98-a-0081,A.93,348.473125,348.869875,years,0.39675,
sw2533A-ms98-a-0055,B.94,348.514,349.074,[silence],0.56,4
sw2533B-ms98-a-0081,A.95,348.869875,349.523625,[silence],0.65375,4
sw2533A-ms98-a-0055,B.94,349.074,349.154,Oh,0.08,
sw2533A-ms98-a-0055,B.94,349.154,349.324,is,0.17,
sw2533A-ms98-a-0055,B.94,349.324,349.424,she,0.1,
sw2533A-ms98-a-0055,B.94,349.424,349.624,still,0.2,
sw2533B-ms98-a-0082,A.95,349.523625,350.053625,[silence],0.53,4
sw2533A-ms98-a-0055,B.94,349.624,349.956125,there,0.332125,
sw2533A-ms98-a-0055,B.96,349.956125,350.302125,[silence],0.346,4
sw2533B-ms98-a-0082,A.95,350.053625,350.17,Uh-huh,0.116375,
sw2533B-ms98-a-0082,A.97,350.17,350.451625,+++,0.281625,
sw2533A-ms98-a-0056,B.96,350.302125,350.712125,[silence],0.41,4
sw2533B-ms98-a-0082,A.97,350.451625,350.773625,[silence],0.322,4
sw2533A-ms98-a-0056,B.96,350.712125,351.031375,Because,0.31925,
sw2533B-ms98-a-0082,A.97,350.773625,351.043625,Saint,0.27,
sw2533A-ms98-a-0056,B.98,351.031375,351.680125,[silence],0.64875,4
sw2533B-ms98-a-0082,A.97,351.043625,351.573625,Claude,0.53,
sw2533B-ms98-a-0082,A.97,351.573625,351.843625,[silence],0.27,4
sw2533A-ms98-a-0057,B.98,351.680125,352.380125,[silence],0.7,4
sw2533B-ms98-a-0082,A.97,351.843625,351.943625,is,0.1,
sw2533B-ms98-a-0082,A.97,351.943625,352.123625,that,0.18,
sw2533B-ms98-a-0082,A.97,352.123625,352.423625,sound,0.3,
sw2533A-ms98-a-0057,B.98,352.380125,352.665625,Yeah,0.2855,
sw2533B-ms98-a-0082,A.97,352.423625,352.799625,familiar,0.376,
sw2533A-ms98-a-0057,B.98,352.665625,352.767375,[silence],0.10175,2
sw2533A-ms98-a-0057,B.98,352.767375,352.970125,Saint,0.20275,
sw2533B-ms98-a-0082,A.99,352.799625,352.953375,[silence],0.15375,2
